pt,channel,roi_group,state,n_clips,slow,delta,theta,spindle,beta,gamma
sub-RID0020,AST01-AST02,entorhinal,N2,8,0.3016995623019814,0.28347615322564584,0.4701421225925301,0.0507991016282551,0.03375835004345321,0.010462786234444958
sub-RID0020,AST02-AST03,temporal_neocortex,N2,8,0.46168102358342145,0.44241532065193057,0.36505616895174436,0.041639016252297364,0.022318005018830595,0.005104502006040342
sub-RID0020,AST03-AST04,temporal_neocortex,N2,8,0.5043097110557602,0.4836963293010296,0.30483012101094936,0.04704040304182781,0.027132367447735575,0.006916106031625319
sub-RID0020,LA01-LA02,hippocampal,N2,8,0.4710280195822043,0.441475056273944,0.2903272935243849,0.05684674334458582,0.0602200103294645,0.03446097647736927
sub-RID0020,LA02-LA03,hippocampal,N2,8,0.5289196808182747,0.5004284364906331,0.33353223838517393,0.028401574237383632,0.023305952176983828,0.014721682876601307
sub-RID0020,LG57-LG58,temporal_neocortex,N2,8,0.6652974249815464,0.6366255283951302,0.2400156552591818,0.021310164937040424,0.012735006674701146,0.003152376140838318
sub-RID0020,LG61-LG62,temporal_neocortex,N2,8,0.42480747833918553,0.39880752301422706,0.30066694146164613,0.07487788450563919,0.05353988087196808,0.015209827233788841
sub-RID0020,LG62-LG63,temporal_neocortex,N2,8,0.46823293247739217,0.4247005135345085,0.3512172086239814,0.0508878475170122,0.02484284979788329,0.004703323543190613
sub-RID0020,MST01-MST02,temporal_neocortex,N2,8,0.5515906895390633,0.5206735487377938,0.324264710056741,0.03144083655105871,0.015404244367504538,0.004006973084351101
sub-RID0020,MST02-MST03,temporal_neocortex,N2,8,0.5878115800652193,0.5495120877310237,0.29837153084339185,0.02532032565722222,0.012677070979627978,0.0031736107596165384
sub-RID0020,MST03-MST04,temporal_neocortex,N2,8,0.6376960922636196,0.5997100573280572,0.2447080000076241,0.028289288675284636,0.01372196417552161,0.0040410759734717154
sub-RID0020,PST03-PST04,temporal_neocortex,N2,8,0.5916074726918037,0.5487850551630487,0.26174798840715363,0.035245547954413564,0.021094112085594342,0.005441821248855881
sub-RID0020,AST01-AST02,entorhinal,N3,8,0.3521524352334774,0.3315850173076814,0.40639766502842145,0.05294844521883443,0.03242416967718413,0.010311631172071203
sub-RID0020,AST02-AST03,temporal_neocortex,N3,8,0.4928942622305662,0.4636208592814375,0.3447542198689888,0.034720829287954405,0.02238936584474814,0.005623124445504632
sub-RID0020,AST03-AST04,temporal_neocortex,N3,8,0.5272627593387125,0.4905990998587181,0.3008967233190753,0.04045084665826489,0.026456421578319386,0.007197003324338724
sub-RID0020,LA01-LA02,hippocampal,N3,8,0.48002206812428283,0.4522141165455893,0.26936639389458505,0.06253594734429604,0.06826310424860274,0.03169574976199274
sub-RID0020,LA02-LA03,hippocampal,N3,8,0.5605853276803465,0.5315530865819925,0.30744310858086776,0.02857520023399266,0.0202739677794058,0.013113429218970105
sub-RID0020,LG57-LG58,temporal_neocortex,N3,8,0.6777151807884159,0.6527494020760056,0.22841159044853393,0.01871080762279037,0.012047152989179338,0.0033192471153670505
sub-RID0020,LG61-LG62,temporal_neocortex,N3,8,0.43002745712493773,0.39364377138385165,0.3142629007929547,0.06402734135037738,0.04837105743804926,0.014963162725001944
sub-RID0020,LG62-LG63,temporal_neocortex,N3,8,0.5219143550905883,0.4698271206665995,0.3167759280552702,0.041045784700212674,0.022955342833378568,0.0052174841074752055
sub-RID0020,MST01-MST02,temporal_neocortex,N3,8,0.6332208817780522,0.5958064654513171,0.25505819101793,0.021607475245498026,0.013266320981760598,0.0040595320408951295
sub-RID0020,MST02-MST03,temporal_neocortex,N3,8,0.658877466042466,0.6164875787320471,0.23722375240820942,0.020653783822391535,0.01203085378781659,0.0036141536845476726
sub-RID0020,MST03-MST04,temporal_neocortex,N3,8,0.6729441161653076,0.6364877264694749,0.22066347035273653,0.022899924255101747,0.012572627463897914,0.003932138536068209
sub-RID0020,PST03-PST04,temporal_neocortex,N3,8,0.6402235989302649,0.5867137334771014,0.23387585549720424,0.02845889557554372,0.01718326124941717,0.005037558864531037
sub-RID0020,AST01-AST02,entorhinal,R,1,0.3412385646084842,0.3219709360375047,0.37208066541668344,0.055133130387320435,0.04732484764230697,0.014828597332369464
sub-RID0020,AST02-AST03,temporal_neocortex,R,1,0.48119708972259456,0.4581173275716105,0.3284161292064577,0.045171544676582576,0.036833713411188504,0.011924094057691704
sub-RID0020,AST03-AST04,temporal_neocortex,R,1,0.509011270610278,0.4817469093681732,0.30142921314000237,0.04491433683159976,0.0376055784545636,0.01239730544704481
sub-RID0020,LA01-LA02,hippocampal,R,1,0.5401636257521601,0.4995471758801867,0.24678083820802812,0.05173603701921725,0.05797769339294101,0.03546093705193332
sub-RID0020,LA02-LA03,hippocampal,R,1,0.5407079771059745,0.48809584645628984,0.30390034478057737,0.032130201236496764,0.025641969393026685,0.014687009220887708
sub-RID0020,LG57-LG58,temporal_neocortex,R,1,0.6432494428388792,0.6254737773218394,0.2564540311885326,0.01624878892557348,0.010028864170132422,0.0027638202400846893
sub-RID0020,LG61-LG62,temporal_neocortex,R,1,0.47878908316019586,0.45063063602132164,0.28571253819314657,0.048887608232792305,0.04388207726805118,0.012772840245367486
sub-RID0020,LG62-LG63,temporal_neocortex,R,1,0.49122845192160575,0.4515756946692518,0.3614616754362443,0.04054397838717605,0.023303115996399476,0.005103361113702635
sub-RID0020,MST01-MST02,temporal_neocortex,R,1,0.5718089618779894,0.5226159500354909,0.28421234815308305,0.02893062055357923,0.021314908872330823,0.00702225826572394
sub-RID0020,MST02-MST03,temporal_neocortex,R,1,0.6987508326785642,0.6386279978344628,0.19264097390164692,0.021203550268347488,0.013117904878284743,0.004201627142776557
sub-RID0020,MST03-MST04,temporal_neocortex,R,1,0.7055467350367698,0.6441214063130261,0.191013758028973,0.02383282326142579,0.012974236998276925,0.004648460317755312
sub-RID0020,PST03-PST04,temporal_neocortex,R,1,0.6297013166925356,0.589481264093128,0.22351532473068256,0.026084213298990407,0.023202892327375317,0.007331200652181941
sub-RID0021,LAD01-LAD02,hippocampal,W,8,0.7713299575767171,0.5304322307188023,0.10339635210222092,0.030527158359588323,0.024071389296395705,0.011357846634967155
sub-RID0021,LAD02-LAD03,hippocampal,W,8,0.7012649903854149,0.4489146954760431,0.11109665251441626,0.04717023969729577,0.04262949892577539,0.01438013022572697
sub-RID0021,LAD03-LAD04,hippocampal,W,8,0.8282213001028451,0.46171899403697275,0.0733536858742478,0.024840729833665805,0.016987702586893,0.005688356555136461
sub-RID0021,LAST01-LAST02,temporal_neocortex,W,8,0.7840409563569596,0.45767971876222374,0.09379348619089206,0.02281687384454445,0.04662128877341405,0.014681739192187043
sub-RID0021,LAST02-LAST03,temporal_neocortex,W,8,0.8062827144392088,0.4218667022732658,0.09723995284358158,0.019207230913468765,0.031314373037566276,0.01011918237344119
sub-RID0021,LAST03-LAST04,temporal_neocortex,W,8,0.8392947712878112,0.4267083611936301,0.08264838391892912,0.015453904636165356,0.02279009082442474,0.008081073029680705
sub-RID0021,LAST04-LAST05,temporal_neocortex,W,8,0.7358743001231268,0.4054746469215574,0.12771320387417484,0.028272685462351326,0.03326271735012502,0.01036872703097996
sub-RID0021,LAST05-LAST06,temporal_neocortex,W,8,0.6399549011031453,0.38050976148093674,0.1467685030947241,0.05654064469399722,0.06539580896664912,0.020945085261740385
sub-RID0021,RAD01-RAD02,hippocampal,W,8,0.7166126094676354,0.4867389648784378,0.1141045960643223,0.03820731946402073,0.05041301463555159,0.045813594713203204
sub-RID0021,RAD02-RAD03,hippocampal,W,8,0.7173111728324469,0.3785292973560252,0.11509814326510696,0.04466799244136777,0.04206095908082366,0.022973366171598078
sub-RID0021,RAD03-RAD04,hippocampal,W,2,0.7640219425230277,0.5388371454827879,0.12949503963408193,0.02629332846231599,0.017250739810343068,0.00940928296082208
sub-RID0021,RAST01-RAST02,temporal_neocortex,W,8,0.661429347463506,0.40751514495289015,0.1239312318512914,0.05543709077103412,0.06011213690870711,0.0234801498522473
sub-RID0021,RAST02-RAST03,temporal_neocortex,W,8,0.6443368424322726,0.3849239043866474,0.1203772958890067,0.06085518358495919,0.07041180356323223,0.0295388053122468
sub-RID0021,RAST03-RAST04,temporal_neocortex,W,8,0.7666791845733558,0.44095805794288473,0.07406954144247489,0.041847541397821306,0.04731134043067847,0.01978585100824475
sub-RID0021,RMST03-RMST04,temporal_neocortex,W,2,0.6827619311301889,0.5578555374021823,0.16429981865487026,0.03030200376976993,0.018421946482855153,0.007960388545992661
sub-RID0021,RPT03-RPT04,temporal_neocortex,W,2,0.7407858952256379,0.5558010407083958,0.14562461099317128,0.02296160552054193,0.014178091059196363,0.0077554008162000285
sub-RID0021,LHD02-LHD03,hippocampal,W,5,0.8225324255969216,0.47605829302440306,0.09847119741748198,0.018815456248334687,0.013691390286052287,0.0028211101008946463
sub-RID0021,RHD01-RHD02,hippocampal,W,5,0.7367557654534208,0.4706832544460694,0.09510089588188517,0.03397030612682514,0.06187425409272222,0.034035389890212285
sub-RID0021,RHD02-RHD03,hippocampal,W,5,0.6980714538316749,0.4448912503742516,0.11345297494071771,0.03865364585385017,0.05886844333502559,0.04245081112319933
sub-RID0021,RHD03-RHD04,hippocampal,W,5,0.7655108672613812,0.46874949503832236,0.10371667348214934,0.02802897449451829,0.03493802969772501,0.022446268675753896
sub-RID0031,LA06-LA07,temporal_neocortex,W,8,0.6185394791984405,0.37378719246664893,0.16796627851271223,0.045827875254867284,0.06804198342775655,0.04579987003444121
sub-RID0031,LA07-LA08,temporal_neocortex,W,8,0.6067716244984288,0.3397200516602912,0.23356499429091596,0.037480348812243235,0.041961403040333314,0.01876125794804795
sub-RID0031,LA08-LA09,temporal_neocortex,W,8,0.568569511682757,0.4064629012735298,0.23180766616740275,0.05608908630344425,0.04816316868631498,0.022000926731627145
sub-RID0031,LA09-LA10,temporal_neocortex,W,8,0.5822384707454256,0.4062568134475495,0.19841318330436,0.06146392085963325,0.05402072901783791,0.023157482619029085
sub-RID0031,LB01-LB02,hippocampal,W,8,0.6169600690118133,0.4156962086222261,0.1403155617099553,0.06443022797645573,0.06153499234013815,0.04547113249913824
sub-RID0031,LB02-LB03,hippocampal,W,8,0.6605851532648539,0.48520962160462666,0.1433611431236019,0.04392617116154285,0.05485707635965613,0.033159285761163615
sub-RID0031,LB08-LB09,temporal_neocortex,W,8,0.7463760319624696,0.45062310536005457,0.10745178307660669,0.04662253120674622,0.0397760386190634,0.013461539490583716
sub-RID0031,LB09-LB10,temporal_neocortex,W,8,0.8092169299134082,0.4560871394251448,0.11324139657552713,0.018343499621662793,0.009338173214885222,0.0028759892480987176
sub-RID0031,LC01-LC02,hippocampal,W,8,0.7019753899679506,0.4700961683657907,0.1205088627860695,0.044765113238776,0.056927896966161386,0.03729022126592738
sub-RID0031,LC02-LC03,hippocampal,W,8,0.7264943605507725,0.537567566591342,0.13950773691993465,0.02086890153706761,0.044502670434657776,0.03382230862035181
sub-RID0031,LC08-LC09,temporal_neocortex,W,8,0.6734616366545787,0.42189271433746495,0.17890478197021717,0.044377656784603425,0.023933455421348643,0.01144471711967166
sub-RID0031,LC09-LC10,temporal_neocortex,W,8,0.8752896502492684,0.5482934134766849,0.07915185141991672,0.00903655529063471,0.00397914730491574,0.002009332917136761
sub-RID0031,RA07-RA08,temporal_neocortex,W,8,0.7529294938289065,0.6167246426973843,0.15307606315165317,0.016332113706978988,0.009126464276286265,0.001692529349344811
sub-RID0031,RA08-RA09,temporal_neocortex,W,8,0.7397456262867489,0.556295159738718,0.14820619544240893,0.020423905569638467,0.016673707644743914,0.00509535728965347
sub-RID0031,RA09-RA10,temporal_neocortex,W,8,0.6688548164237915,0.5586515131798271,0.20151184171504083,0.022595441456264253,0.015848549926036765,0.013498953767977537
sub-RID0031,RB07-RB08,temporal_neocortex,W,8,0.7586276644084311,0.6542876106215912,0.14547669571645003,0.01381177631971989,0.009217497318666265,0.002054164163521596
sub-RID0031,RB08-RB09,temporal_neocortex,W,8,0.8275813016893008,0.6269153742508841,0.09709196451759967,0.01572948245572014,0.011076334448406758,0.0037052053957521837
sub-RID0031,RB09-RB10,temporal_neocortex,W,8,0.723296485908749,0.5367257355002438,0.1775631241017383,0.014945460681755661,0.00860429025138671,0.005295390747927261
sub-RID0031,RC01-RC02,parahippocampal,W,8,0.5200799163387902,0.40413124401654665,0.22507098775637374,0.06171523300635964,0.050496454802215644,0.01646970804895185
sub-RID0031,RC04-RC05,temporal_neocortex,W,8,0.7731442070456827,0.5541740432079595,0.13987443953936265,0.014585014423125412,0.009635874944842422,0.002705174131840418
sub-RID0031,RG03-RG04,temporal_neocortex,W,8,0.741812663572722,0.5939146386265448,0.15359674822400352,0.016506060193020443,0.011224790760443923,0.0034739860105773516
sub-RID0031,RG04-RG05,temporal_neocortex,W,8,0.6522037719412996,0.5780753305700235,0.20361477523541935,0.026898369226071618,0.023186409724491368,0.020342866190382405
sub-RID0031,LA06-LA07,temporal_neocortex,N2,8,0.8247879018283503,0.4666491610504012,0.08637410717988339,0.01823089032431503,0.024104632574686525,0.013402422285139923
sub-RID0031,LA07-LA08,temporal_neocortex,N2,8,0.8306277050007431,0.4205229634088242,0.09901592958591049,0.011267009329667073,0.016056228724306804,0.005747845906038529
sub-RID0031,LA08-LA09,temporal_neocortex,N2,8,0.8098180308516931,0.46537341830804946,0.09667619291693211,0.022890053368622994,0.01590567118425789,0.00605608543161705
sub-RID0031,LA09-LA10,temporal_neocortex,N2,8,0.789512199276047,0.5030065580547143,0.09996778092406008,0.028797008169256753,0.02363339957933091,0.008959381792083259
sub-RID0031,LB01-LB02,hippocampal,N2,8,0.6612945551912099,0.4960283960685247,0.16545576747073112,0.045461353777623795,0.03039011243040893,0.021368713087503953
sub-RID0031,LB02-LB03,hippocampal,N2,8,0.7047683275935547,0.5093928026602834,0.14449133907681716,0.0362999739894469,0.029282144242414338,0.018180116771451642
sub-RID0031,LB08-LB09,temporal_neocortex,N2,8,0.8718239629838005,0.5563813573868874,0.061411209570752134,0.017338403646231706,0.012323333327874884,0.004024483102503665
sub-RID0031,LB09-LB10,temporal_neocortex,N2,8,0.9295726301035769,0.4597345648750115,0.04901984275299129,0.0035416528378635777,0.0020653902464480398,0.0005303162421899832
sub-RID0031,LC01-LC02,hippocampal,N2,8,0.7844678450766203,0.5051910288279198,0.09467903662950654,0.028479302356291782,0.035245454969530715,0.026672981464348555
sub-RID0031,LC02-LC03,hippocampal,N2,8,0.7902282126433828,0.5074407336265763,0.1072167021740794,0.0276240539921941,0.019509688223125158,0.01191509916097961
sub-RID0031,LC08-LC09,temporal_neocortex,N2,8,0.8313951740711556,0.44354897640006546,0.12155525335009831,0.008439684282354344,0.005269084664885428,0.002301787986961566
sub-RID0031,LC09-LC10,temporal_neocortex,N2,8,0.9268307413722555,0.5229179629378531,0.05724727653542185,0.0015614228199838374,0.0008246397129828952,0.00027512346097126675
sub-RID0031,RA07-RA08,temporal_neocortex,N2,8,0.7999853637890448,0.4436189676685563,0.10962019786637633,0.018648544183757287,0.011123450668596355,0.0018096751136416405
sub-RID0031,RA08-RA09,temporal_neocortex,N2,8,0.7714302341596305,0.41713665976976766,0.1170767734534918,0.023936873021830993,0.018088556535692066,0.004707023734194161
sub-RID0031,RA09-RA10,temporal_neocortex,N2,8,0.665505570814637,0.354048133575153,0.16091906386108473,0.038943876736697434,0.024153118164576062,0.005054984315797959
sub-RID0031,RB07-RB08,temporal_neocortex,N2,8,0.8487218562663228,0.47368195934880397,0.0957529815322603,0.009491573241947307,0.0057349358329671606,0.0012224263847541
sub-RID0031,RB08-RB09,temporal_neocortex,N2,8,0.831184040002299,0.5233820789932615,0.09368919386271157,0.015607094605174433,0.00896806471925176,0.0025419674590541654
sub-RID0031,RB09-RB10,temporal_neocortex,N2,8,0.7184190671764121,0.32952615764332926,0.16028303147592135,0.016770283042479878,0.009270914885353707,0.0027340882121893576
sub-RID0031,RC01-RC02,parahippocampal,N2,8,0.6503327027338399,0.4527279044590202,0.16420966926514824,0.0597084591327119,0.03884743565060305,0.01107188659148406
